class,cost,ctmi,crv_arc,crv_plane,crv_pro,diss_a,rough_a,slp_d,sp_a
wet,82.8693008,7.3245101,0.919747,0.0731668,-0.84658,0.168765,3.5271101,3.39517,-7.9885101
wet,124.9059982,7.7558899,-0.0834901,0.0456028,0.129093,0.197138,2.5905399,4.4075499,-4.6059999
wet,3.91082,18.7430992,-0.250847,0,0.250847,0.0237474,2.1981201,0.614525,-4.3703799
wet,29.4624004,7.9659801,0.0416697,0.0166269,-0.0250428,0.0736787,2.49262,1.19297,-4.52565
wet,22.9410992,9.0009098,0.0835654,-0.0328982,-0.116464,0.370291,1.49651,1.05954,-1.5770299
wet,0,7.4555402,-0.0835654,0.0891546,0.17272,0.0206428,2.5574999,1.54123,-7.1466699
wet,58.4897003,7.44066,0.125386,0.0669607,-0.0584251,0.0895244,2.3287899,3.0236001,-5.6917701
wet,37.2439003,7.4856901,0.125386,0.066027,-0.0593588,0.139691,2.2904301,1.92805,-5.1008902
wet,2.1410401,13.9464998,0,0,0,0.0317526,2.11061,0,-4.8087101
wet,89.342598,16.8852997,-0.794211,-0.708915,0.0852955,0.0604964,3.94765,2.26263,-15.5667
wet,0,14.7771997,-7.0661402,-0.0030907,7.0630498,0.0570888,4.1397901,17.8633003,-16.6751995
wet,40.0437012,5.8238001,0.752466,0.366014,-0.386452,0.146649,2.71667,5.0683098,-7.0679202
wet,0,9.1007299,-1.46304,-0.42141,1.04163,0.104164,2.6842501,3.8302801,-7.7131701
wet,37.3655014,10.4892998,-0.292818,-0.118502,0.174316,0.154568,2.05546,1.1958801,-3.1700101
wet,14.9453001,7.4064298,0.376157,0.341108,-0.0350491,0.208674,1.4159499,2.1011701,-1.25616
wet,13.3352003,7.37433,1.67266,0.574972,-1.09769,0.251634,1.0508699,2.18607,-0.849457
wet,95.5770035,6.2846699,0.417978,-0.0418882,-0.459866,0.338871,1.85059,3.2018001,-1.8969899
wet,29.6054993,8.6162901,-0.250621,-0.0455787,0.205042,0.155504,1.69014,3.1103599,-2.9180801
wet,9.6008902,8.3007202,0.292743,0,-0.292743,0.0522316,2.91062,1.2365299,-6.8239598
wet,13.6007004,6.7321601,-0.0000754,-0.388671,-0.388596,0.0450708,1.85343,2.04794,-3.6933601
wet,86.6251984,6.1342301,0.794361,0.629846,-0.164515,0.297363,1.56929,3.7202401,-1.5197099
wet,13.9493999,7.43255,0.418279,0.203498,-0.214781,0.1415,1.4619499,2.07023,-2.1165299
wet,20.7861996,6.8432698,1.17067,0.138787,-1.03188,0.143503,2.0371499,1.83275,-2.6502199
wet,48.5153008,7.5384598,-0.334488,-0.0950928,0.239395,0.227028,1.61672,2.7423501,-1.91544
wet,0,17.0590992,-1.37962,0.374446,1.75407,0.142373,1.5909899,2.77262,-2.71736
wet,38.1721001,7.3016901,-0.0836408,0.0361015,0.119742,0.146031,2.2323401,2.3171301,-4.8113699
wet,41.6706009,7.6709399,-0.0001507,-0.104607,-0.104457,0.0785419,2.4139099,1.60219,-5.4959602
wet,26.7427998,7.4783001,0.334563,0.124186,-0.210377,0.0305365,3.0990701,1.00017,-7.7327099
wet,0,8.4567499,-3.9302101,-0.19221,3.7379999,0.0352814,3.4528999,12.2275,-9.5181303
wet,126.3339996,8.5917997,0,-0.233456,-0.233456,0.412026,1.8342201,3.50528,-0.452301
wet,12.7812996,7.17623,0.0835654,0.158837,0.0752717,0.0773415,1.0628999,1.38546,-0.971191
wet,0,7.5802598,0.543514,0.320181,-0.223333,0.16109,0.970578,0.915375,-0.518127
wet,0,9.4376497,-1.83957,-0.231718,1.60785,0.0209057,2.22452,3.3956499,-5.89568
wet,0,16.9041004,-0.417978,-0.130842,0.287136,0.0368509,1.61727,0.739957,-2.03423
wet,38.8007011,7.3731499,0.125461,0.0339543,-0.0915069,0.495431,0.949865,1.0791399,0.132034
wet,74.0186005,5.3346801,1.7979,0.309106,-1.48879,0.253271,2.9976299,8.2304096,-2.9860401
wet,349.4639893,4.89502,5.1427002,1.27118,-3.87152,0.271231,2.9972401,12.6539001,-2.1082001
wet,0,10.7693996,-0.292667,-0.148424,0.144243,0.0461526,2.59114,2.7560301,-6.57968
wet,73.7132034,8.3145199,0.167282,0.0501845,-0.117097,0.318972,1.95854,0.421004,-2.89452
wet,0,17.9694996,-2.2577701,-0.523381,1.73439,0.0325859,2.9588399,2.4240899,-9.3040304
wet,0,13.8563004,0,0,0,0,2.3821399,0.120466,-7.3657699
wet,11.6708002,15.0538998,0.669051,0.368964,-0.300087,0.0816764,2.01349,2.03087,-3.94838
wet,2.4275,9.0877504,0.794211,0.394624,-0.399587,0.127471,2.42981,0.194304,-6.8414798
wet,10.2132998,8.2251997,0.0837161,-0.0103954,-0.0941115,0.0901579,2.5126901,1.38077,-7.5865898
wet,6.1663499,7.7246099,0.752541,0.523369,-0.229171,0.0445477,2.71242,0.759384,-7.8229399
wet,13.8240995,8.9818001,-0.459874,-0.209314,0.250559,0.135377,1.27932,1.4023,-1.42445
wet,132.3619995,8.2230797,0.167206,0,-0.167206,0.107615,2.3238399,0.922569,-3.4476199
wet,0,15.7025995,0,0,0,0.0137407,3.4330001,0,-9.6613598
wet,0,14.2979002,0,0,0,0.0155804,3.1575899,0,-7.9285102
wet,7.31288,11.8273001,-0.376233,-0.135533,0.2407,0.055767,1.54145,0.916199,-2.1241801
wet,64.0922012,7.5665898,0.0416697,0.0530333,0.0113636,0.241956,1.41076,3.55318,-0.831177
wet,3.04093,9.2185202,0.585184,0,0,0.121485,1.4513,0.170487,-2.05106
wet,64.4136963,6.60499,0.125461,-0.055761,-0.181222,0.134455,1.8219399,4.6431098,-1.9186701
wet,12.3497,7.4024301,-0.460024,-0.0956591,0.364365,0.172284,1.44692,2.09531,-1.7176501
wet,7.0914202,10.0747004,-0.167206,-0.0270458,0.14016,0.0186218,1.80813,0.434519,-2.6542201
wet,39.9362984,6.8698301,0.208951,0.198465,-0.0104863,0.0983541,2.2230799,3.60252,-4.5013599
wet,15.8092003,11.6342001,-0.459874,-0.165357,0.294516,0.0359949,2.3701601,1.34723,-5.12251
wet,16.1432991,16.1753998,0.0002261,-0.116934,-0.11716,0.0869212,1.86808,2.07847,-3.4721999
wet,0,12.0746002,-1.0454299,-0.0553927,0.990042,0.0395695,2.0634,0.465235,-4.3148699
wet,139.2050018,5.5360198,0.585485,0.16181,-0.423675,0.42091,1.83362,6.7447701,-0.600662
wet,0,11.1865997,-0.501845,-0.0669428,0.434902,0.101998,2.1199701,1.22197,-4.1478
wet,21.9521008,6.3959398,0.543514,0.295563,-0.247951,0.108512,2.60726,2.8652301,-6.7376699
wet,66.5459976,6.9924102,-0.0001507,0.017932,0.0180827,0.0830601,3.15397,3.15552,-7.2880101
wet,71.0475998,6.9833899,0.376383,0.213233,-0.163151,0.155658,3.0102701,3.1840601,-6.4734001
wet,3.6396101,8.6860704,0.167282,0.100358,-0.0669239,0.110105,2.6262901,0.290355,-4.9380002
wet,0,16.7901993,-0.334488,-0.359565,-0.0250772,0.16072,2.32883,1.9887201,-6.1092701
wet,0,12.1007004,0,0,0,0.0049965,2.49826,0,-5.3880601
wet,65.4638977,7.4658098,-3.6791401,-0.480417,3.19872,0.0172592,3.3476701,10.6953001,-9.6169596
wet,26.9841995,7.3207302,0.334563,0.126767,-0.207796,0.129728,2.6360199,2.2734799,-4.5249901
wet,42.9948006,6.2396402,0.459874,0.210193,-0.249681,0.299472,1.9512,3.3489499,-1.66266
wet,17.8229008,23.8771,-1.58872,-0.537414,1.0513099,0.0451129,1.22285,0.541715,-2.18507
wet,78.9168015,16.9129009,-0.794437,-0.0899823,0.704454,0.0118641,2.8612299,3.5792201,-9.5434599
wet,53.7751999,13.7101002,-0.125386,0,0.125386,0,2.69238,0.458946,-9.4398499
wet,26.4652004,6.45227,0.292592,0.161255,-0.131337,0.102445,2.60006,2.70854,-6.7122002
wet,19.2171001,9.0589504,-0.878077,-0.309212,0.568866,0.0307401,2.6719799,2.07443,-5.60147
wet,91.9169998,9.8178501,-0.961718,-0.443998,0.51772,0.0648373,3.4700301,3.83302,-12.7353001
wet,10.3613997,7.8196902,0.0416697,0.0900841,0.0484144,0.0406774,2.8768699,1.38083,-11
wet,25.8388996,6.1215,0.167357,0.462279,0.294922,0.078076,2.6489501,3.8438599,-6.2523198
wet,26.1189995,7.5331702,-0.125612,0.172988,0.2986,0.0444004,2.6244099,1.86027,-6.1491098
wet,23.5279999,6.39711,1.12885,0.856626,-0.272223,0.136844,2.1992099,2.8618901,-3.4572001
wet,47.2137985,6.8976798,-0.0419711,0.0968593,0.13883,0.134208,2.6206501,6.9113798,-4.4838099
wet,0,22.9850998,-0.334563,-0.295303,0.0392597,0.0577061,2.4525499,0.90907,-4.8471498
wet,8.5197897,7.5509,0.543514,0.361528,-0.181986,0.0749896,2.37868,0.921727,-5.7300401
wet,0,8.4515896,-1.00339,-0.0703173,0.93307,0.0891456,2.2172201,3.3301899,-6.0995898
wet,55.8398018,10.1478004,-0.961793,-0.712397,0.249397,0.12259,2.39342,3.9651401,-7.5353699
wet,0,12.0394001,0,0.0418204,0.0418204,0.0477154,2.1843801,0.345207,-3.3448801
wet,0,8.6068096,-0.418128,-0.0958867,0.322242,0.114377,1.74884,1.6529599,-2.20543
wet,57.6825981,6.0099702,3.1357801,0.456511,-2.67926,0.475487,1.2107199,4.2107902,0.459915
wet,95.5469971,7.98212,0.0418204,0,-0.0418204,0.141991,2.1142099,1.17388,-2.5093801
wet,0,6.21525,0.459723,0.175725,-0.283998,0.0494256,2.7762301,3.4314201,-5.6831999
wet,0,7.3466401,-0.376308,-0.0407513,0.335557,0.102189,2.4554,3.3210199,-5.9155302
wet,183.4100037,11.4076004,-0.543514,-0.201683,0.341831,0.0595615,1.91801,0.993795,-2.9293399
wet,3.0936401,12.8739004,0.209102,0.0096682,-0.199434,0.558443,0.629656,0.534987,-0.112747
wet,13.7365999,7.9376402,-0.209102,-0.0122043,0.196898,0.375948,0.854263,1.4861,-0.149185
wet,6.67696,9.93925,-0.585184,-0.320001,0.265183,0.188807,1.09132,1.29325,-1.10947
wet,16.3680992,8.6370096,-0.292743,-0.11654,0.176203,0.155957,1.1988,2.1337199,-0.742462
wet,52.212101,6.9744501,1.17074,0.272674,-0.898071,0.701339,1.1061,1.60755,1.1796
wet,93.2690964,12.7068005,-0.334337,-0.207932,0.126405,0.291489,0.725833,0.971643,-0.610626
wet,13.9090996,7.4692898,-1.17074,-0.0191892,1.1515599,0.0236094,1.80721,2.9384301,-2.56056
wet,31.7124004,6.6303,-1.33772,-0.0775914,1.26013,0.0544517,1.7372,4.5275798,-2.1479499
wet,70.5578995,11.2806997,-0.250847,-0.170613,0.0802341,0.0819579,2.7778699,1.3006901,-8.2025499
wet,76.1228027,7.4727402,1.12877,1.04166,-0.0871119,0.137885,2.4896801,0.964138,-6.0242
wet,675.335022,6.2561898,0.459874,0.205962,-0.253912,0.481776,3.0692201,21.9442005,3.5194199
wet,11.4124002,8.28864,-0.0836408,0,0.0836408,0.0725116,2.3462,1.72767,-5.5515399
wet,93.808403,6.9974399,0.250922,0.0323369,-0.218585,0.165434,2.2241399,3.1397099,-2.50613
wet,17.6739006,6.8648601,0.250922,0.304558,0.0536353,0.131413,1.38688,1.79362,-0.828659
wet,9.6564798,7.8601499,-0.752541,-0.0419949,0.710546,0.0092299,2.6284101,1.9887,-5.4184899
wet,65.9011993,7.6043901,1.12892,0.761654,-0.367271,0.041486,3.50823,0.843571,-7.1739001
wet,0,9.6313496,-1.0869499,-0.279214,0.807739,0.0069194,3.45963,2.8183401,-7.8108101
wet,0.857438,10.8991003,0,0,0,0.0148091,2.03527,0.190542,-2.7865
wet,29.3190002,7.1282601,0.627381,0.193655,-0.433726,0.169911,1.81409,3.3935299,-3.3684101
wet,46.3408012,6.7795701,0.0837915,0.117172,0.0333806,0.183525,1.91611,1.9532,-3.57622
wet,146.4109955,7.4856801,0.0418204,0.0451687,0.0033484,0.48538,1.14065,1.9280601,0.0836792
wet,0,11.4076004,-1.33795,-0.192595,1.14536,0.128104,1.14381,3.2525101,-1.75116
wet,222.9589996,7.0670199,-2.5504401,-0.39242,2.15802,0.410429,1.25994,9.10287,-0.262802
wet,0,11.4076004,0,0,0,0.0098257,1.1020499,0,-0.967194
wet,13.1997004,9.5465202,-0.62723,-0.165875,0.461356,0.0195048,2.8889799,1.94259,-6.7919598
wet,167.0970001,7.8642001,-0.209253,-0.0723815,0.136871,0.19493,1.94446,5.8506198,-1.95328
wet,208.3769989,5.7627501,-0.501619,0.0434238,0.545042,0.190454,2.9184401,10.6777,-4.89711
wet,61.9068985,7.1466799,0.334412,0.0513932,-0.283019,0.293328,1.10349,2.86252,-0.499481
wet,87.3377991,7.2722402,0.0001507,0.0173298,0.0171791,0.683089,1.19778,2.3863201,0.0839996
wet,0,10.4214001,-0.334563,-0.0439229,0.29064,0.0781172,1.11462,1.11297,-1.32402
wet,71.520401,8.5645399,-0.041745,0.0738005,0.115546,0.38404,0.904439,0.983531,-0.0055389
wet,4.3647799,14.1801996,-0.376233,0,0.376233,0,0.909106,0.969952,-1.08278
wet,17.7956009,8.2378197,-0.459874,-0.0840475,0.375826,0.232029,0.958206,0.90907,-0.515793
wet,0,7.58112,0.0834901,-0.0055644,-0.0890545,0.270726,1.03856,0.876537,-0.102356
wet,71.8911972,6.7192898,0.209027,0.1928,-0.0162263,0.311172,0.975484,2.07445,-0.0741272
wet,23.2702999,9.5682001,-0.460024,-0.202827,0.257198,0.105253,1.6173199,3.6427801,-1.7611099
wet,31.9176998,7.2411399,0.208951,0.125948,-0.0830035,0.166605,1.81435,4.3877602,-2.04793
wet,0,16.7308998,-1.75608,-0.10659,1.64949,0.0441088,1.66456,0.170549,-2.17256
wet,177.8450012,14.0225,-0.459949,-0.36984,0.0901089,0.0482881,2.3511,0.83226,-5.7390399
wet,512.5969849,7.4145799,1.17067,0.435783,-0.734886,0.368781,2.51262,21.7942009,-0.297729
wet,30.5252991,15.6889,-0.418128,0.297618,0.715747,0.457699,1.13665,5.83674,-0.848755
wet,18.6879005,8.6802597,0.0000754,0.151096,0.151021,0.0656758,2.3432901,2.9790001,-6.39819
wet,34.1917,15.7383003,0.334638,0.151838,-0.182801,0.432287,1.05436,2.0963299,-0.693161
wet,60.5791016,20.3085003,0.125386,0.0375112,-0.0878746,0.484435,0.991531,1.50158,-0.592682
wet,30.1903,15.3587999,-0.376308,-0.151861,0.224447,0.142845,1.2484699,1.56227,-1.09531
wet,171.5269928,6.8963499,0.0418204,0.0292804,-0.01254,0.458842,1.7065099,2.0462301,-0.817352
wet,163.7339935,6.8903899,0.125537,0.0535572,-0.0719793,0.508625,1.41471,1.74843,-0.0549927
wet,73.6603012,12.8739004,-0.543514,-0.237581,0.305934,0.22259,1.53257,0.839289,-1.69868
wet,23.6518002,12.7938995,0.292592,0.044977,-0.247615,0.235565,1.38737,0.927269,-1.66641
wet,135.9499969,7.7360802,0.418128,0.0688517,-0.349277,0.785714,1.47505,0.750724,2.0766301
wet,142.052002,7.5911102,0.543514,0.0535089,-0.490005,0.774078,1.35708,1.73526,1.82991
wet,160.9929962,7.5552702,0.167206,0,-0.167206,0.472905,1.5054801,0.899491,0.0158997
wet,109.8949966,6.9355602,0.208876,0.145469,-0.0634069,0.405374,1.7120301,1.67126,-0.316116
wet,27.8805008,8.5518398,-0.16698,-0.111036,0.0559444,0.172821,2.75191,1.65988,-4.8690901
wet,55.6988983,14.0702,-0.878153,0.16718,1.04533,0.181999,1.1560301,5.59305,-1.4743
wet,83.4056015,6.8331699,-0.334488,0.266668,0.601156,0.0585507,2.9682,8.2530403,-10.0278997
wet,99.097702,8.5508003,-0.710871,-0.224644,0.486227,0.0997359,3.3198199,14.0079002,-9.4597797
wet,17.6261997,6.7091198,0.0837161,0.180332,0.0966157,0.833366,1.02812,2.0956399,0.909683
wet,45.2900009,8.2282305,-0.209027,0.0836408,0.292667,0.221216,1.88697,0.458946,-4.6547198
wet,362.1029968,8.8218498,-1.50516,-1.0569,0.448257,0.301443,1.32019,11.1039,-1.71152
wet,96.8391037,8.1885796,0.836257,0.752616,-0.0836408,0.932501,1.11402,0.477506,1.60352
wet,70.1491013,11.9940004,-0.292818,-0.250922,0.0418957,0.0384609,2.4902401,0.73307,-4.8910799
wet,130.4839935,6.8474002,-2.04882,0.03363,2.0824499,0.0709336,2.83408,9.0529203,-6.2596698
wet,17.7803993,7.6905298,-0.125537,0,0.125537,0.103605,1.89969,0.785711,-2.92151
wet,36.4151993,9.6043596,0,0,0,0.0960275,2.0413699,0.231819,-3.14236
wet,0.514649,12.5621996,0,0,0,0.292089,0.595072,0.114367,-0.143524
wet,9.0492401,9.3641195,-0.250922,-0.0731857,0.177737,0.485055,0.623958,1.0316,-0.0852509
wet,21.9400005,9.5319099,-0.54374,-0.4251,0.118641,0.123316,2.0756099,2.52578,-5.06703
wet,24.8052998,9.1009502,-0.626929,-0.116916,0.510013,0.102161,1.01443,2.0727301,-1.5424
wet,118.9570007,13.5670004,0,0,0,0.398268,0.78903,0,-0.320694
wet,117.9039993,8.8182001,0.0834901,0.0624429,-0.0210472,0.147554,1.71126,1.7944601,-1.49585
wet,27.8117008,6.9355202,0.0838668,0.111647,0.0277801,0.228312,0.946723,1.67133,-0.462082
wet,13.1371002,7.7406802,-0.418204,-0.0250959,0.393108,0.401068,1.00773,2.2408299,-0.846054
wet,12.6365995,8.36092,-0.167131,-0.058495,0.108636,0.791337,0.818719,0.803794,0.588226
wet,22.5382004,7.4734998,0.292667,0.0137778,-0.27889,0.330533,1.30834,0.976118,-0.783783
wet,49.1543999,7.7990899,-0.250847,-0.0242545,0.226592,0.276312,1.64737,2.81742,-1.6806
wet,47.0326004,8.7333097,-0.292743,-0.0915722,0.201171,0.69105,0.79972,1.10769,0.305756
wet,74.7904968,7.5889301,0.041745,0.175569,0.133824,0.751912,0.596111,0.869722,0.324936
wet,89.8289032,9.5456495,-0.794437,-0.0525912,0.741845,0.0961289,3.11818,3.07005,-9.6948996
wet,0,12.5061998,0.125612,-0.0476815,-0.173293,0.210396,0.760042,1.31616,-0.750763
wet,2.6231,17.1308002,-0.041745,0.0501965,0.0919416,0.0516662,2.3776,0.274768,-5.2006402
wet,432.1889954,7.0783901,-0.919747,-0.668478,0.251269,0.360134,2.9393699,18.2019005,-2.2916901
wet,699.1099854,7.9274998,-0.209027,-0.209257,-0.0002303,0.525201,2.9537799,17.9843998,0.639343
wet,58.0601006,8.9371004,-0.501769,-0.12547,0.376299,0.470694,0.686096,0.903517,-0.112305
wet,55.482399,8.5537004,-0.0419711,0.0307781,0.0727492,0.584599,0.756326,1.32556,-0.0511169
wet,12.9666996,9.8472404,-0.418053,-0.0737301,0.344323,0.467417,0.593239,0.818188,-0.271683
wet,25.8826008,9.3659697,0.251073,0.104607,-0.146466,0.770858,0.572209,1.02969,0.140625
wet,29.9519005,9.7685204,-0.501769,-0.150555,0.351214,0.495093,0.53771,0.983531,-0.0205841
wet,1.95553,11.0344,0.0835654,0,-0.0835654,0.509684,0.720689,0.277381,0.0320587
wet,53.3083992,8.3354902,0.0835654,-0.153342,-0.236907,0.138155,3.1145899,4.1156502,-11.1767998
wet,11.4278002,13.3554001,-0.585335,-0.150904,0.434431,0.004816,1.60999,1.35321,-3.05316
wet,34.0649986,8.7605495,0.0418204,0,-0.0418204,0.823867,0.639207,0.269514,0.552124
wet,0,18.5559998,-0.167282,0,0,0.360188,0.617042,0.0762444,-0.24295
wet,0,22.0785007,-0.209102,0,0.209102,0.0223733,3.4839201,0.351413,-10.7510996
wet,24.4571991,11.8149996,0,0,0,0.654161,0.540634,0.0381222,0.0755615
wet,22.9668007,7.4734998,0.54359,0.177122,-0.366468,0.952896,0.528062,0.976118,0.321564
wet,26.7591,10.9383001,0.209027,0,-0.209027,0.624014,0.519913,0.549637,0.0381927
wet,22.2047997,7.4780998,0.418128,0.0459011,-0.372227,0.90833,0.518756,0.971643,0.228363
wet,17.4892998,11.4076004,0,0,0,0.903158,0.457864,0,0.18013
wet,17.4892998,11.9183998,0,0,0,0.804165,0.474999,0,0.116501
wet,17.4892998,11.0021,0,0,0,0.452638,0.353301,0,0.0373688
wet,17.4892998,12.5061998,0,0,0,0.749995,0.434646,0,0.0556335
wet,0.707317,12.8739004,0,0,0,0.0098312,0.627884,0,-0.247391
wet,17.4892998,13.4443998,0,0,0,0.400006,0.435964,0,-0.0492249
wet,17.4892998,12.1007004,0,0,0,0.161507,0.626279,0,-0.224335
wet,0.707317,12.3884001,0,0,0,0.392139,0.459948,0,0.0498352
wet,12.7866001,8.9239798,-0.459874,-0.154641,0.305232,0.227115,1.08657,0.915443,-0.681534
wet,10.4310999,10.5414,0.167131,-0.0000565,-0.167187,0.633292,0.441998,0.953524,0.0265656
wet,0.707317,16.2595997,0,0,0,0.1625,0.429351,0,-0.172226
wet,139.2890015,7.7853999,0.836031,0.0107795,-0.825251,0.434215,1.50014,10.5971003,0.261002
wet,0.707317,13.7101002,0,0,0,0.0625,0.377885,0,-0.148346
wet,85.6640015,5.4383602,1.6724401,0.514948,-1.15749,0.733909,1.57548,7.4293499,1.74466
wet,64.1840973,5.9941101,1.63069,0.322885,-1.3078099,0.320964,2.02034,5.6229501,-2.96997
wet,148.7339935,6.29808,0.752466,0.137058,-0.615407,0.250732,2.3062601,3.15924,-2.08687
wet,0,9.5278797,-4.1390901,-1.29899,2.84009,0.0437396,2.21117,0.83581,-5.66187
wet,12.6545,13.6761999,-1.5888,-0.0303468,1.55845,0.0089433,2.3109901,1.5097899,-6.8474598
wet,0,17.0764999,-0.58541,0.0857084,0.671118,0.099683,1.9005001,0.665557,-5.2263598
wet,21.9382992,6.44802,0.585485,0.304287,-0.281198,0.186977,1.68609,2.7200601,-1.35394
wet,27.4076996,14.8641996,-0.627004,-0.167131,0.459874,0.0960243,0.875509,0.702807,-0.549393
wet,33.8330002,11.4076004,0,0,0,0.208338,0.375719,0,-0.0543671
wet,17.0095005,13.0815001,0,0,0,0.538473,0.480063,0,0.0179901
wet,24.8894005,10.6576996,-0.125386,0,0.125386,0.623645,0.546723,0.970146,0.0498199
wet,19.9249001,10.1859999,-0.250847,0,0.250847,0.407061,0.511232,0.647864,-0.0354614
wet,17.0095005,13.7101002,0,0,0,0.562503,0.443352,0,0.0287018
wet,363.5350037,7.1968002,-3.3865499,-0.756603,2.62994,0.114072,2.5380001,12.3093996,-4.75667
wet,60.0694008,6.8133998,-0.627155,-0.0490303,0.578125,0.128879,2.6324999,7.5124898,-6.3835602
wet,35.3106003,8.8816299,-0.376534,-0.102674,0.27386,0.604771,0.61472,0.955038,-0.180557
wet,4.7111001,14.3372002,-0.209027,-0.000013,0.209014,0.295059,0.585765,0.777348,-0.536255
wet,13.6906004,7.5240202,0.501769,0.175639,-0.32613,0.473879,0.589569,0.928038,-0.256104
wet,36.1021996,13.8642998,0,0,0,0.370197,0.531718,0,-0.0490723
wet,41.509201,10.309,0,0,0,0.594224,0.553928,0,0.0366516
wet,17.8868008,11.4988003,0.334488,0.0543773,-0.28011,0.419314,0.613489,0.941312,-0.246201
wet,8.1538496,11.0889997,-0.167206,-0.0428399,0.124366,0.374303,0.563374,0.971643,-0.328903
wet,28.6821995,11.8153,0,0,0,0.659556,0.572271,0.266785,0.133789
wet,16.8323994,11.0021,0,0,0,0.821956,0.528443,0,0.269028
wet,24.9913998,9.4599104,0.376233,0.0947645,-0.281468,0.658594,0.552569,0.937384,0.109299
wet,29.5214005,13.7399998,-0.125461,-0.0836408,0.0418204,0.686095,0.410718,0.120488,0.0512085
wet,28.4939995,11.9183998,0,0,0,0.81666,0.324769,0,0.0818481
wet,12.3778,14.3935003,0,0,0,0.377501,0.46798,0.157182,-0.182297
wet,28.4939995,11.0021,0,0,0,0.825539,0.364336,0,0.0967255
wet,8.1915903,9.7625198,-0.334488,-0.177235,0.157253,0.313993,0.603045,0.989443,-0.324982
wet,22.1315994,7.4555502,0.292592,0.160311,-0.132281,0.485952,0.576019,0.993795,-0.0262299
wet,30.8931999,8.2030296,-0.334488,-0.0418179,0.29267,0.607698,0.562504,0.941248,0.132538
wet,12.1821003,6.9314098,0.250922,0.131859,-0.119063,0.342027,0.573271,1.67822,-0.123138
wet,44.7220001,9.3305397,0,0,0,0.79633,0.505527,0.15242,0.351425
wet,41.9673996,8.2239304,0.501769,0.131733,-0.370037,0.79633,0.496995,0.921786,0.364166
wet,24.8321991,10.309,0,0,0,0.692168,0.513875,0,0.106842
wet,54.4413986,11.0411997,-0.710871,-0.446423,0.264448,0.509257,0.801803,0.991672,-0.103394
wet,0,11.6952,0,0,0,0.216329,0.572559,0,-0.318161
wet,16.8871994,11.0021,0,0,0,0.147581,0.96943,0,-0.390656
wet,3.5248201,16.6152,0,0,0,0.16514,0.489093,0,-0.212433
wet,11.8809996,12.1007004,0,0,0,0.20483,0.446811,0,-0.165466
wet,46.4403,7.2038999,0.0835654,0.0811285,-0.0024369,0.388727,0.731398,1.27808,-0.0733185
wet,16.8871994,10.309,0,0,0,0.661248,0.708829,0,0.263779
wet,17.1847,11.6952,0,0,0,0.527544,0.435859,0,-0.046936
wet,18.5674992,8.6294098,-0.0418204,0,0.0418204,0.339084,0.569771,0.30728,-0.0690765
wet,24.5795002,9.9630003,0.0834901,-0.0398476,-0.123338,0.383184,0.587535,0.971648,-0.153854
wet,302.1799927,6.70401,-1.29606,0.250574,1.54663,0.273692,2.0497799,6.2964802,-1.46947
wet,16.9871998,7.88346,0.250847,0,-0.250847,0.279051,0.951148,0.647864,-0.507355
wet,16.5524998,7.7554402,0.208951,0.0768714,-0.13208,0.503341,0.596161,1.47242,0.0365601
wet,68.7332001,8.8722601,0.167206,0,-0.167206,0.640592,0.657404,0.482049,0.202332
wet,41.5424004,8.4050703,-0.125461,0,0.125461,0.334668,0.770025,1.53789,-0.0280304
wet,38.5797997,8.6201601,-0.418053,-0.068813,0.34924,0.264294,0.761542,0.930336,-0.140182
wet,0,15.6654997,0,0,0,0,0.735806,0,-0.427917
wet,9.8167801,10.3670998,-0.250847,0,0.250847,0.236791,0.66439,0.70271,-0.175919
wet,15.6917,9.0295,-0.250772,-0.0835654,0.167206,0.310628,0.680482,1.02969,-0.210464
wet,57.3890991,11.9183998,0,0,0,0.0522878,2.35043,0,-4.1995101
wet,57.3890991,13.3999996,0,0,0,0.105659,2.15939,0,-3.4758301
wet,57.3890991,10.309,0,0,0,0.346926,0.569152,0,0.0057221
wet,0,7.9777098,-1.71418,-0.0147243,1.69946,0.155979,1.5540299,4.7063098,-1.91637
wet,197.7050018,5.8571701,0.627381,0.529444,-0.0979375,0.339021,2.8422501,4.9028001,-2.26755
wet,28.4603996,13.6262999,-2.1324601,-0.676797,1.45567,0.0126908,2.48194,4.2277699,-4.98734
wet,17.9909992,7.82618,0.0834901,0.146239,0.0627494,0.0773404,1.7260799,2.0573699,-2.0146501
wet,32.7904015,11.4076004,0,0,0,0.0301624,1.63208,0,-1.77193
wet,34.4429016,8.4004202,0.543439,0.0624966,-0.480942,0.302264,1.93288,1.15892,-2.21878
wet,83.1719971,8.4485903,-0.250922,-0.134231,0.116692,0.303814,1.29478,1.47242,-0.817719
wet,15.3282003,7.6163101,0.376308,0.0386072,-0.337701,0.514709,0.900067,0.846238,-0.309158
wet,21.3439999,7.5047898,0.125537,0.0556414,-0.0698952,0.141019,2.1967101,3.7790501,-3.90132
wet,72.7481003,5.9831901,-0.292592,-0.0710864,0.221506,0.115001,2.967,8.6005602,-10.3402996
wet,0,18.4829998,-0.167206,0,0.167206,0.0511769,2.4360001,0.512674,-6.2487602
wet,12.3795996,7.3540902,0.0418204,0.12491,0.0830898,0.0308755,2.6111801,2.29197,-8.0285196
